nm, A
800,000000, 0,035350
799,000000, 0,035680
798,000000, 0,035903
797,000000, 0,034963
796,000000, 0,036313
795,000000, 0,035739
794,000000, 0,034720
793,000000, 0,034308
792,000000, 0,034862
791,000000, 0,035252
790,000000, 0,034516
789,000000, 0,034263
788,000000, 0,033655
787,000000, 0,034490
786,000000, 0,034358
785,000000, 0,034175
784,000000, 0,034040
783,000000, 0,034293
782,000000, 0,034253
781,000000, 0,034216
780,000000, 0,034711
779,000000, 0,033986
778,000000, 0,033728
777,000000, 0,035158
776,000000, 0,033892
775,000000, 0,033818
774,000000, 0,034320
773,000000, 0,033773
772,000000, 0,033549
771,000000, 0,034219
770,000000, 0,033993
769,000000, 0,034013
768,000000, 0,033649
767,000000, 0,034081
766,000000, 0,033828
765,000000, 0,034230
764,000000, 0,034043
763,000000, 0,034031
762,000000, 0,034147
761,000000, 0,033519
760,000000, 0,034125
759,000000, 0,034268
758,000000, 0,033800
757,000000, 0,033809
756,000000, 0,034132
755,000000, 0,034419
754,000000, 0,033212
753,000000, 0,034268
752,000000, 0,034188
751,000000, 0,034145
750,000000, 0,034067
749,000000, 0,033790
748,000000, 0,034109
747,000000, 0,034613
746,000000, 0,034460
745,000000, 0,034709
744,000000, 0,034842
743,000000, 0,035273
742,000000, 0,034236
741,000000, 0,034205
740,000000, 0,034604
739,000000, 0,035068
738,000000, 0,035112
737,000000, 0,035412
736,000000, 0,035275
735,000000, 0,035662
734,000000, 0,036690
733,000000, 0,037513
732,000000, 0,036917
731,000000, 0,037405
730,000000, 0,037809
729,000000, 0,037388
728,000000, 0,037095
727,000000, 0,037157
726,000000, 0,036743
725,000000, 0,035673
724,000000, 0,035522
723,000000, 0,035830
722,000000, 0,035426
721,000000, 0,034959
720,000000, 0,034860
719,000000, 0,035027
718,000000, 0,035249
717,000000, 0,034196
716,000000, 0,034704
715,000000, 0,034670
714,000000, 0,034360
713,000000, 0,034555
712,000000, 0,034674
711,000000, 0,034010
710,000000, 0,034491
709,000000, 0,034771
708,000000, 0,034594
707,000000, 0,034387
706,000000, 0,034527
705,000000, 0,034076
704,000000, 0,033928
703,000000, 0,034201
702,000000, 0,034491
701,000000, 0,033981
700,000000, 0,034045
699,000000, 0,034107
698,000000, 0,034309
697,000000, 0,033885
696,000000, 0,034004
695,000000, 0,034194
694,000000, 0,033821
693,000000, 0,034234
692,000000, 0,034449
691,000000, 0,034433
690,000000, 0,034062
689,000000, 0,034079
688,000000, 0,034219
687,000000, 0,034431
686,000000, 0,034308
685,000000, 0,033659
684,000000, 0,034060
683,000000, 0,034426
682,000000, 0,034519
681,000000, 0,034344
680,000000, 0,033940
