WE(1).Potential (V)	WE(1).Current (A)	Time (s)	Scan	Column 5 (V/s)
-1.4923095703125	-8.43475341796875E-05	81.1379617951463	1	0.2
-1.49139404296875	-6.3568115234375E-05	81.1501687951155	1	
-1.4886474609375	-5.3009033203125E-05	81.1623757950847	1	
-1.48681640625	-4.6234130859375E-05	81.1745827950539	1	
-1.4837646484375	-4.156494140625E-05	81.1867897950231	1	
-1.480712890625	-3.80615234375E-05	81.1989967949922	1	
-1.47857666015625	-3.529052734375E-05	81.2112037949614	1	
-1.47705078125	-3.30322265625E-05	81.2234107949306	1	
-1.473388671875	-3.11279296875E-05	81.2356177948998	1	
-1.4715576171875	-2.950439453125E-05	81.247824794869	1	
-1.4691162109375	-2.80853271484375E-05	81.2600317948381	1	
-1.4666748046875	-2.684326171875E-05	81.2722387948073	1	
-1.46484375	-2.5738525390625E-05	81.2844457947765	1	
-1.4617919921875	-2.47314453125E-05	81.2966527947457	1	
-1.458740234375	-2.381591796875E-05	81.3088597947149	1	
-1.4569091796875	-2.2979736328125E-05	81.321066794684	1	
-1.4544677734375	-2.22015380859375E-05	81.3332737946532	1	
-1.45263671875	-2.14996337890625E-05	81.3454807946224	1	
-1.44927978515625	-2.08404541015625E-05	81.3576877945916	1	
-1.4471435546875	-2.021484375E-05	81.3698947945608	1	
-1.44439697265625	-1.96258544921875E-05	81.3821017945299	1	
-1.441650390625	-1.90765380859375E-05	81.3943087944991	1	
-1.4398193359375	-1.8560791015625E-05	81.4065157944683	1	
-1.43798828125	-1.80694580078125E-05	81.4187227944375	1	
-1.4361572265625	-1.76025390625E-05	81.4309297944067	1	
-1.4324951171875	-1.7156982421875E-05	81.4431367943758	1	
-1.4300537109375	-1.67266845703125E-05	81.455343794345	1	
-1.42730712890625	-1.63177490234375E-05	81.4675507943142	1	
-1.4251708984375	-1.593017578125E-05	81.4797577942834	1	
-1.42364501953125	-1.55548095703125E-05	81.4919647942526	1	
-1.4202880859375	-1.519775390625E-05	81.5041717942217	1	
-1.4178466796875	-1.48468017578125E-05	81.5163787941909	1	
-1.41510009765625	-1.4508056640625E-05	81.5285857941601	1	
-1.41326904296875	-1.41815185546875E-05	81.5407927941293	1	
-1.4111328125	-1.38641357421875E-05	81.5529997940985	1	
-1.4080810546875	-1.35711669921875E-05	81.5652067940676	1	
-1.4056396484375	-1.32720947265625E-05	81.5774137940368	1	
-1.4031982421875	-1.2982177734375E-05	81.589620794006	1	
-1.4007568359375	-1.2701416015625E-05	81.6018277939752	1	
-1.397705078125	-1.24267578125E-05	81.6140347939444	1	
-1.3958740234375	-1.217041015625E-05	81.6262417939136	1	
-1.39404296875	-1.19140625E-05	81.6384487938827	1	
-1.3909912109375	-1.16668701171875E-05	81.6506557938519	1	
-1.387939453125	-1.14227294921875E-05	81.6628627938211	1	
-1.38580322265625	-1.1181640625E-05	81.6750697937903	1	
-1.38336181640625	-1.094970703125E-05	81.6872767937595	1	
-1.3812255859375	-1.07208251953125E-05	81.6994837937286	1	
-1.37939453125	-1.0504150390625E-05	81.7116907936978	1	
-1.3763427734375	-1.02935791015625E-05	81.723897793667	1	
-1.37420654296875	-1.00799560546875E-05	81.7361047936362	1	
-1.37115478515625	-9.86328125E-06	81.7483117936054	1	
-1.36962890625	-9.6588134765625E-06	81.7605187935745	1	
-1.3665771484375	-9.46044921875E-06	81.7727257935437	1	
-1.3653564453125	-9.271240234375E-06	81.7849327935129	1	
-1.36138916015625	-9.0728759765625E-06	81.7971397934821	1	
-1.358642578125	-8.88671875E-06	81.8093467934513	1	
-1.3568115234375	-8.70361328125E-06	81.8215537934204	1	
-1.35406494140625	-8.5174560546875E-06	81.8337607933896	1	
-1.3519287109375	-8.343505859375E-06	81.8459677933588	1	
-1.35040283203125	-8.172607421875E-06	81.858174793328	1	
-1.3470458984375	-7.9986572265625E-06	81.8703817932972	1	
-1.3446044921875	-7.8277587890625E-06	81.8825887932663	1	
-1.341552734375	-7.65380859375E-06	81.8947957932355	1	
-1.3397216796875	-7.4920654296875E-06	81.9070027932047	1	
-1.33697509765625	-7.3272705078125E-06	81.9192097931739	1	
-1.33514404296875	-7.16552734375E-06	81.9314167931431	1	
-1.33209228515625	-7.01904296875E-06	81.9436237931122	1	
-1.3299560546875	-6.854248046875E-06	81.9558307930814	1	
-1.32720947265625	-6.6986083984375E-06	81.9680377930506	1	
-1.324462890625	-6.54296875E-06	81.9802447930198	1	
-1.322021484375	-6.396484375E-06	81.992451792989	1	
-1.319580078125	-6.2591552734375E-06	82.0046587929581	1	
-1.3165283203125	-6.1004638671875E-06	82.0168657929273	1	
-1.314697265625	-5.95703125E-06	82.0290727928965	1	
-1.3128662109375	-5.810546875E-06	82.0412797928657	1	
-1.309814453125	-5.6640625E-06	82.0534867928349	1	
-1.3079833984375	-5.52978515625E-06	82.065693792804	1	
-1.3055419921875	-5.389404296875E-06	82.0779007927732	1	
-1.3037109375	-5.255126953125E-06	82.0901077927424	1	
-1.3006591796875	-5.11474609375E-06	82.1023147927116	1	
-1.2982177734375	-4.9713134765625E-06	82.1145217926808	1	
-1.29547119140625	-4.8321533203125E-06	82.1267287926499	1	
-1.2939453125	-4.69757080078125E-06	82.1389357926191	1	
-1.29150390625	-4.57061767578125E-06	82.1511427925883	1	
-1.2890625	-4.44061279296875E-06	82.1633497925575	1	
-1.28662109375	-4.305419921875E-06	82.1755567925267	1	
-1.28387451171875	-4.17388916015625E-06	82.1877637924958	1	
-1.2811279296875	-4.04327392578125E-06	82.199970792465	1	
-1.27838134765625	-3.9202880859375E-06	82.2121777924342	1	
-1.27685546875	-3.79608154296875E-06	82.2243847924034	1	
-1.2744140625	-3.66485595703125E-06	82.2365917923726	1	
-1.27197265625	-3.53790283203125E-06	82.2487987923417	1	
-1.26953125	-3.40972900390625E-06	82.2610057923109	1	
-1.2664794921875	-3.28338623046875E-06	82.2732127922801	1	
-1.2646484375	-3.16802978515625E-06	82.2854197922493	1	
-1.26190185546875	-3.0426025390625E-06	82.2976267922185	1	
-1.25885009765625	-2.9193115234375E-06	82.3098337921876	1	
-1.2567138671875	-2.7935791015625E-06	82.3220407921568	1	
-1.2548828125	-2.672119140625E-06	82.334247792126	1	
-1.25213623046875	-2.55279541015625E-06	82.3464547920952	1	
-1.248779296875	-2.42919921875E-06	82.3586617920644	1	
-1.24725341796875	-2.31719970703125E-06	82.3708687920335	1	
-1.2445068359375	-2.1966552734375E-06	82.3830757920027	1	
-1.2420654296875	-2.07550048828125E-06	82.3952827919719	1	
-1.2396240234375	-1.9561767578125E-06	82.4074897919411	1	
-1.2371826171875	-1.83868408203125E-06	82.4196967919103	1	
-1.23443603515625	-1.72454833984375E-06	82.4319037918794	1	
-1.23199462890625	-1.61468505859375E-06	82.4441107918486	1	
-1.2298583984375	-1.492919921875E-06	82.4563177918178	1	
-1.22711181640625	-1.3739013671875E-06	82.468524791787	1	
-1.2249755859375	-1.256103515625E-06	82.4807317917562	1	
-1.2225341796875	-1.142578125E-06	82.4929387917254	1	
-1.22039794921875	-1.03912353515625E-06	82.5051457916945	1	
-1.21795654296875	-9.2254638671875E-07	82.5173527916637	1	
-1.2158203125	-8.1268310546875E-07	82.5295597916329	1	
-1.21368408203125	-7.0159912109375E-07	82.5417667916021	1	
-1.2109375	-5.87158203125E-07	82.5539737915713	1	
-1.20849609375	-4.78515625E-07	82.5661807915404	1	
-1.2060546875	-3.7725830078125E-07	82.5783877915096	1	
-1.2030029296875	-2.72796630859375E-07	82.5905947914788	1	
-1.201171875	-1.6644287109375E-07	82.602801791448	1	
-1.1993408203125	-5.828857421875E-08	82.6150087914172	1	
-1.1956787109375	4.62646484375E-08	82.6272157913863	1	
-1.19384765625	1.49627685546875E-07	82.6394227913555	1	
-1.19110107421875	2.4322509765625E-07	82.6516297913247	1	
-1.1883544921875	3.36883544921875E-07	82.6638367912939	1	
-1.1859130859375	4.3792724609375E-07	82.6760437912631	1	
-1.18408203125	5.3436279296875E-07	82.6882507912322	1	
-1.181640625	6.2957763671875E-07	82.7004577912014	1	
-1.17950439453125	7.208251953125E-07	82.7126647911706	1	
-1.1767578125	8.04443359375E-07	82.7248717911398	1	
-1.1749267578125	8.966064453125E-07	82.737078791109	1	
-1.1724853515625	9.8663330078125E-07	82.7492857910781	1	
-1.1700439453125	1.0760498046875E-06	82.7614927910473	1	
-1.1669921875	1.1639404296875E-06	82.7736997910165	1	
-1.16485595703125	1.23931884765625E-06	82.7859067909857	1	
-1.162109375	1.32354736328125E-06	82.7981137909549	1	
-1.15966796875	1.40380859375E-06	82.810320790924	1	
-1.1578369140625	1.4825439453125E-06	82.8225277908932	1	
-1.15478515625	1.56219482421875E-06	82.8347347908624	1	
-1.15203857421875	1.636962890625E-06	82.8469417908316	1	
-1.14990234375	1.71142578125E-06	82.8591487908008	1	
-1.1474609375	1.78192138671875E-06	82.8713557907699	1	
