Time (s)	WE(1).Current (A)	WE(1).Potential (V)	Scan
188.704465523567	-0.000158905029296875	-1.689453125	3
188.728865523505	-0.000162994384765625	-1.69189453125	3
188.753265523444	-0.0001668701171875	-1.6937255859375	3
188.777665523382	-0.0001708984375	-1.69708251953125	3
188.802065523321	-0.00017486572265625	-1.6986083984375	3
188.826465523259	-0.00017877197265625	-1.70166015625	3
188.850865523197	-0.000182525634765625	-1.7047119140625	3
188.875265523136	-0.00018621826171875	-1.7059326171875	3
188.899665523074	-0.000189697265625	-1.7083740234375	3
188.924065523013	-0.000193145751953125	-1.71112060546875	3
188.948465522951	-0.0001964111328125	-1.71356201171875	3
188.972865522889	-0.0001995849609375	-1.7156982421875	3
188.997265522828	-0.000202392578125	-1.71905517578125	3
189.021665522766	-0.000205169677734375	-1.7205810546875	3
189.046065522705	-0.00020782470703125	-1.7230224609375	3
189.070465522643	-0.000210113525390625	-1.72515869140625	3
189.094865522581	-0.000212127685546875	-1.72821044921875	3
189.11926552252	-0.00021392822265625	-1.729736328125	3
189.143665522458	-0.000215545654296875	-1.73370361328125	3
189.168065522397	-0.0002169189453125	-1.73492431640625	3
189.192465522335	-0.000217987060546875	-1.73736572265625	3
189.216865522273	-0.0002186279296875	-1.74072265625	3
189.241265522212	-0.000219085693359375	-1.74285888671875	3
189.26566552215	-0.000219329833984375	-1.74530029296875	3
189.290065522089	-0.00021929931640625	-1.7474365234375	3
189.314465522027	-0.000219024658203125	-1.75048828125	3
189.338865521965	-0.00021844482421875	-1.7529296875	3
189.363265521904	-0.00021771240234375	-1.75506591796875	3
189.387665521842	-0.00021661376953125	-1.7572021484375	3
189.412065521781	-0.000215423583984375	-1.76025390625	3
189.436465521719	-0.000213958740234375	-1.7620849609375	3
189.460865521657	-0.000212371826171875	-1.76544189453125	3
189.485265521596	-0.00021075439453125	-1.76788330078125	3
189.509665521534	-0.000208953857421875	-1.7694091796875	3
189.534065521472	-0.000207061767578125	-1.77276611328125	3
189.558465521411	-0.000205108642578125	-1.77459716796875	3
189.582865521349	-0.000203125	-1.7767333984375	3
189.607265521288	-0.00020111083984375	-1.7791748046875	3
189.631665521226	-0.000199066162109375	-1.7822265625	3
189.656065521164	-0.000196990966796875	-1.78497314453125	3
189.680465521103	-0.000194915771484375	-1.7864990234375	3
189.704865521041	-0.00019293212890625	-1.78955078125	3
189.72926552098	-0.00019091796875	-1.7919921875	3
189.753665520918	-0.000188934326171875	-1.79412841796875	3
189.778065520856	-0.00018701171875	-1.7962646484375	3
189.802465520795	-0.00018511962890625	-1.7987060546875	3
189.826865520733	-0.00018328857421875	-1.8011474609375	3
189.851265520672	-0.000181488037109375	-1.80389404296875	3
189.87566552061	-0.000179718017578125	-1.806640625	3
189.900065520548	-0.000178009033203125	-1.80938720703125	3
189.924465520487	-0.0001763916015625	-1.8115234375	3
189.948865520425	-0.000174774169921875	-1.8133544921875	3
189.973265520364	-0.0001732177734375	-1.81640625	3
189.997665520302	-0.00017169189453125	-1.81884765625	3
190.02206552024	-0.00017022705078125	-1.8212890625	3
190.046465520179	-0.000168853759765625	-1.82373046875	3
190.070865520117	-0.000167449951171875	-1.826171875	3
190.095265520056	-0.000166107177734375	-1.8280029296875	3
190.119665519994	-0.000164794921875	-1.8310546875	3
190.144065519932	-0.000163543701171875	-1.8341064453125	3
190.168465519871	-0.000162353515625	-1.8359375	3
190.192865519809	-0.0001611328125	-1.8377685546875	3
190.217265519748	-0.000160003662109375	-1.8408203125	3
190.241665519686	-0.00015887451171875	-1.8426513671875	3
190.266065519624	-0.000157806396484375	-1.845703125	3
190.290465519563	-0.00015673828125	-1.84814453125	3
190.314865519501	-0.00015576171875	-1.85028076171875	3
190.33926551944	-0.000154754638671875	-1.85272216796875	3
190.363665519378	-0.00015380859375	-1.85516357421875	3
190.388065519316	-0.000152862548828125	-1.8572998046875	3
190.412465519255	-0.000151947021484375	-1.8597412109375	3
190.436865519193	-0.00015106201171875	-1.8621826171875	3
190.461265519132	-0.000150238037109375	-1.8646240234375	3
190.48566551907	-0.000149383544921875	-1.8670654296875	3
190.510065519008	-0.000148590087890625	-1.87042236328125	3
190.534465518947	-0.000147796630859375	-1.87255859375	3
190.558865518885	-0.00014703369140625	-1.8743896484375	3
190.583265518824	-0.00014630126953125	-1.87713623046875	3
190.607665518762	-0.00014556884765625	-1.8798828125	3
190.6320655187	-0.00014483642578125	-1.88140869140625	3
190.656465518639	-0.000144195556640625	-1.884765625	3
190.680865518577	-0.000143524169921875	-1.88720703125	3
190.705265518515	-0.00014288330078125	-1.8890380859375	3
190.729665518454	-0.00014227294921875	-1.89117431640625	3
190.754065518392	-0.000141632080078125	-1.8939208984375	3
190.778465518331	-0.00014105224609375	-1.89727783203125	3
190.802865518269	-0.000140472412109375	-1.8994140625	3
190.827265518207	-0.000139892578125	-1.90155029296875	3
190.851665518146	-0.00013934326171875	-1.9036865234375	3
190.876065518084	-0.000138824462890625	-1.90582275390625	3
