WE(1).Potential (V)	WE(1).Current (A)	Time (s)	Scan
0.9320068359375	6.3385009765625E-05	211.888198465034	3
0.92987060546875	6.2286376953125E-05	211.93702646491	3
0.92742919921875	6.1370849609375E-05	211.985854464787	3
0.9246826171875	6.0455322265625E-05	212.034682464664	3
0.92315673828125	5.95703125E-05	212.083510464541	3
0.92010498046875	5.8868408203125E-05	212.132338464417	3
0.91796875	5.79833984375E-05	212.181166464294	3
0.9149169921875	5.7403564453125E-05	212.229994464171	3
0.91278076171875	5.6671142578125E-05	212.278822464047	3
0.91033935546875	5.6182861328125E-05	212.327650463924	3
0.908203125	5.55419921875E-05	212.376478463801	3
0.90545654296875	5.5023193359375E-05	212.425306463678	3
0.90240478515625	5.45654296875E-05	212.474134463554	3
0.90057373046875	5.3985595703125E-05	212.522962463431	3
0.89813232421875	5.364990234375E-05	212.571790463308	3
0.89630126953125	5.3131103515625E-05	212.620618463185	3
0.89324951171875	5.2886962890625E-05	212.669446463061	3
0.89080810546875	5.242919921875E-05	212.718274462938	3
0.888671875	5.2215576171875E-05	212.767102462815	3
0.88531494140625	5.1849365234375E-05	212.815930462691	3
0.88348388671875	5.157470703125E-05	212.864758462568	3
0.88226318359375	5.1300048828125E-05	212.913586462445	3
0.87860107421875	5.0933837890625E-05	212.962414462322	3
0.87615966796875	5.0811767578125E-05	213.011242462198	3
0.87432861328125	5.047607421875E-05	213.060070462075	3
0.87127685546875	5.0384521484375E-05	213.108898461952	3
0.86944580078125	5.0079345703125E-05	213.157726461828	3
0.8660888671875	4.9957275390625E-05	213.206554461705	3
0.86456298828125	4.9713134765625E-05	213.255382461582	3
0.86151123046875	4.94384765625E-05	213.304210461459	3
0.8587646484375	4.9346923828125E-05	213.353038461335	3
0.85723876953125	4.9072265625E-05	213.401866461212	3
0.85357666015625	4.901123046875E-05	213.450694461089	3
0.85174560546875	4.876708984375E-05	213.499522460966	3
0.84930419921875	4.8675537109375E-05	213.548350460842	3
0.84716796875	4.8431396484375E-05	213.597178460719	3
0.84442138671875	4.833984375E-05	213.646006460596	3
0.8416748046875	4.8187255859375E-05	213.694834460472	3
0.84014892578125	4.8065185546875E-05	213.743662460349	3
0.83740234375	4.7943115234375E-05	213.792490460226	3
0.83526611328125	4.77508544921875E-05	213.841318460103	3
0.83160400390625	4.7637939453125E-05	213.890146459979	3
0.82977294921875	4.74853515625E-05	213.938974459856	3
0.82763671875	4.74151611328125E-05	213.987802459733	3
0.8245849609375	4.71710205078125E-05	214.036630459609	3
0.82244873046875	4.70306396484375E-05	214.085458459486	3
0.81939697265625	4.693603515625E-05	214.134286459363	3
