WE(1).Potential (V)	WE(1).Current (A)	Time (s)	Scan	Column 5 (V/s)
-1.1920166015625	-9.69146728515625E-06	21.5282009456465	1	0.2
-1.18988037109375	-7.801513671875E-05	21.5404079456157	1	
-1.18896484375	-6.622314453125E-05	21.5526149455849	1	
-1.18621826171875	-5.8837890625E-05	21.5648219455541	1	
-1.1834716796875	-5.364990234375E-05	21.5770289455232	1	
-1.181640625	-4.9658203125E-05	21.5892359454924	1	
-1.17950439453125	-4.65789794921875E-05	21.6014429454616	1	
-1.17706298828125	-4.40155029296875E-05	21.6136499454308	1	
-1.17431640625	-4.18426513671875E-05	21.6258569454	1	
-1.17218017578125	-3.99566650390625E-05	21.6380639453691	1	
-1.1700439453125	-3.82965087890625E-05	21.6502709453383	1	
-1.1676025390625	-3.68255615234375E-05	21.6624779453075	1	
-1.16485595703125	-3.54827880859375E-05	21.6746849452767	1	
-1.1627197265625	-3.42529296875E-05	21.6868919452459	1	
-1.1602783203125	-3.31268310546875E-05	21.699098945215	1	
-1.1572265625	-3.2080078125E-05	21.7113059451842	1	
-1.1541748046875	-3.11126708984375E-05	21.7235129451534	1	
-1.153564453125	-3.02093505859375E-05	21.7357199451226	1	
-1.14990234375	-2.9364013671875E-05	21.7479269450918	1	
-1.1480712890625	-2.85552978515625E-05	21.7601339450609	1	
-1.1456298828125	-2.779541015625E-05	21.7723409450301	1	
-1.1431884765625	-2.70721435546875E-05	21.7845479449993	1	
-1.14013671875	-2.63885498046875E-05	21.7967549449685	1	
-1.1383056640625	-2.57354736328125E-05	21.8089619449377	1	
-1.1358642578125	-2.51190185546875E-05	21.8211689449068	1	
-1.1334228515625	-2.451171875E-05	21.833375944876	1	
-1.1309814453125	-2.3931884765625E-05	21.8455829448452	1	
-1.1279296875	-2.3370361328125E-05	21.8577899448144	1	
-1.12548828125	-2.2845458984375E-05	21.8699969447836	1	
-1.12335205078125	-2.23388671875E-05	21.8822039447527	1	
-1.12060546875	-2.1844482421875E-05	21.8944109447219	1	
-1.1187744140625	-2.1368408203125E-05	21.9066179446911	1	
-1.1163330078125	-2.08984375E-05	21.9188249446603	1	
-1.11328125	-2.04498291015625E-05	21.9310319446295	1	
-1.11114501953125	-2.001953125E-05	21.9432389445986	1	
-1.1083984375	-1.9610595703125E-05	21.9554459445678	1	
-1.10595703125	-1.920166015625E-05	21.967652944537	1	
-1.103515625	-1.88079833984375E-05	21.9798599445062	1	
-1.10107421875	-1.84234619140625E-05	21.9920669444754	1	
-1.09893798828125	-1.8048095703125E-05	22.0042739444445	1	
-1.09619140625	-1.768798828125E-05	22.0164809444137	1	
-1.0943603515625	-1.7333984375E-05	22.0286879443829	1	
-1.0919189453125	-1.70013427734375E-05	22.0408949443521	1	
-1.08917236328125	-1.66656494140625E-05	22.0531019443213	1	
-1.0870361328125	-1.6326904296875E-05	22.0653089442905	1	
-1.083984375	-1.60064697265625E-05	22.0775159442596	1	
-1.0821533203125	-1.5692138671875E-05	22.0897229442288	1	
-1.0797119140625	-1.53961181640625E-05	22.101929944198	1	
-1.07666015625	-1.5093994140625E-05	22.1141369441672	1	
-1.0748291015625	-1.47979736328125E-05	22.1263439441364	1	
-1.0723876953125	-1.4508056640625E-05	22.1385509441055	1	
-1.0699462890625	-1.42181396484375E-05	22.1507579440747	1	
-1.0675048828125	-1.39556884765625E-05	22.1629649440439	1	
-1.06536865234375	-1.368408203125E-05	22.1751719440131	1	
-1.06353759765625	-1.3421630859375E-05	22.1873789439823	1	
-1.0601806640625	-1.31591796875E-05	22.1995859439514	1	
-1.058349609375	-1.2896728515625E-05	22.2117929439206	1	
-1.055908203125	-1.26495361328125E-05	22.2239999438898	1	
-1.0528564453125	-1.240234375E-05	22.236206943859	1	
-1.051025390625	-1.21673583984375E-05	22.2484139438282	1	
-1.04827880859375	-1.1932373046875E-05	22.2606209437973	1	
-1.0455322265625	-1.16973876953125E-05	22.2728279437665	1	
-1.0430908203125	-1.1468505859375E-05	22.2850349437357	1	
-1.04034423828125	-1.12396240234375E-05	22.2972419437049	1	
-1.038818359375	-1.10107421875E-05	22.3094489436741	1	
-1.0357666015625	-1.080322265625E-05	22.3216559436432	1	
-1.033935546875	-1.05865478515625E-05	22.3338629436124	1	
-1.031494140625	-1.0369873046875E-05	22.3460699435816	1	
-1.029052734375	-1.01531982421875E-05	22.3582769435508	1	
-1.0260009765625	-9.9456787109375E-06	22.37048394352	1	
-1.02386474609375	-9.7564697265625E-06	22.3826909434891	1	
-1.0205078125	-9.5550537109375E-06	22.3948979434583	1	
-1.01806640625	-9.3597412109375E-06	22.4071049434275	1	
-1.0162353515625	-9.161376953125E-06	22.4193119433967	1	
-1.01318359375	-8.9691162109375E-06	22.4315189433659	1	
-1.0107421875	-8.7860107421875E-06	22.443725943335	1	
-1.00921630859375	-8.6029052734375E-06	22.4559329433042	1	
-1.00616455078125	-8.4259033203125E-06	22.4681399432734	1	
-1.0040283203125	-8.251953125E-06	22.4803469432426	1	
-1.0015869140625	-8.062744140625E-06	22.4925539432118	1	
-0.99853515625	-7.8826904296875E-06	22.5047609431809	1	
-0.9967041015625	-7.7117919921875E-06	22.5169679431501	1	
-0.9991455078125	-8.19091796875E-06	22.5291749431193	1	
-1.0015869140625	-8.514404296875E-06	22.5413819430885	1	
-1.0040283203125	-8.770751953125E-06	22.5535889430577	1	
-1.005859375	-8.990478515625E-06	22.5657959430268	1	
-1.0089111328125	-9.1949462890625E-06	22.578002942996	1	
-1.0113525390625	-9.38720703125E-06	22.5902099429652	1	
-1.0137939453125	-9.58251953125E-06	22.6024169429344	1	
-1.015625	-9.7442626953125E-06	22.6146239429036	1	
-1.019287109375	-9.912109375E-06	22.6268309428727	1	
-1.02081298828125	-1.0064697265625E-05	22.6390379428419	1	
-1.024169921875	-1.02203369140625E-05	22.6512449428111	1	
-1.025390625	-1.03729248046875E-05	22.6634519427803	1	
-1.02813720703125	-1.05194091796875E-05	22.6756589427495	1	
-1.0296630859375	-1.06658935546875E-05	22.6878659427186	1	
-1.03302001953125	-1.08123779296875E-05	22.7000729426878	1	
-1.03485107421875	-1.0943603515625E-05	22.712279942657	1	
-1.03790283203125	-1.1077880859375E-05	22.7244869426262	1	
-1.0406494140625	-1.1212158203125E-05	22.7366939425954	1	
-1.04248046875	-1.1346435546875E-05	22.7489009425645	1	
-1.044921875	-1.14837646484375E-05	22.7611079425337	1	
-1.0479736328125	-1.16119384765625E-05	22.7733149425029	1	
-1.0498046875	-1.173095703125E-05	22.7855219424721	1	
-1.05224609375	-1.1859130859375E-05	22.7977289424413	1	
-1.0546875	-1.19842529296875E-05	22.8099359424104	1	
-1.0565185546875	-1.21185302734375E-05	22.8221429423796	1	
-1.05926513671875	-1.2237548828125E-05	22.8343499423488	1	
-1.06201171875	-1.236572265625E-05	22.846556942318	1	
-1.0650634765625	-1.2481689453125E-05	22.8587639422872	1	
-1.0675048828125	-1.260986328125E-05	22.8709709422563	1	
-1.0699462890625	-1.27349853515625E-05	22.8831779422255	1	
-1.0711669921875	-1.28631591796875E-05	22.8953849421947	1	
-1.07421875	-1.298828125E-05	22.9075919421639	1	
-1.0772705078125	-1.31103515625E-05	22.9197989421331	1	
-1.0791015625	-1.3232421875E-05	22.9320059421023	1	
-1.08154296875	-1.3360595703125E-05	22.9442129420714	1	
-1.0845947265625	-1.348876953125E-05	22.9564199420406	1	
-1.08673095703125	-1.36199951171875E-05	22.9686269420098	1	
-1.08917236328125	-1.37542724609375E-05	22.980833941979	1	
-1.09130859375	-1.38824462890625E-05	22.9930409419482	1	
-1.0943603515625	-1.40045166015625E-05	23.0052479419173	1	
-1.09710693359375	-1.41357421875E-05	23.0174549418865	1	
-1.0986328125	-1.4263916015625E-05	23.0296619418557	1	
-1.10137939453125	-1.4404296875E-05	23.0418689418249	1	
-1.103515625	-1.45294189453125E-05	23.0540759417941	1	
-1.1065673828125	-1.4666748046875E-05	23.0662829417632	1	
-1.1077880859375	-1.4794921875E-05	23.0784899417324	1	
-1.11053466796875	-1.49322509765625E-05	23.0906969417016	1	
-1.11328125	-1.5069580078125E-05	23.1029039416708	1	
-1.11602783203125	-1.52130126953125E-05	23.11511094164	1	
-1.1181640625	-1.53533935546875E-05	23.1273179416091	1	
-1.1199951171875	-1.5496826171875E-05	23.1395249415783	1	
