WE(1).Potential (V)	WE(1).Current (A)	Time (s)	Scan	Column 5 (V/s)
0.002288818359375	8.16650390625E-07	691.661785253722	1	0.04
0.0049285888671875	1.329345703125E-06	691.722820253568	1	
0.007293701171875	1.74102783203125E-06	691.783855253414	1	
0.00971069335937499	2.0904541015625E-06	691.84489025326	1	
0.01195068359375	2.3809814453125E-06	691.905925253105	1	
0.0150054931640625	2.6434326171875E-06	691.966960252951	1	
0.0169647216796875	2.87384033203125E-06	692.027995252797	1	
0.01904296875	3.08624267578125E-06	692.089030252643	1	
0.0218353271484375	3.26904296875E-06	692.150065252489	1	
0.02470703125	3.443603515625E-06	692.211100252335	1	
0.0269317626953125	3.59466552734375E-06	692.272135252181	1	
0.02958984375	3.73748779296875E-06	692.333170252027	1	
0.03135986328125	3.8726806640625E-06	692.394205251873	1	
0.034283447265625	4.00665283203125E-06	692.455240251719	1	
0.03663330078125	4.12750244140625E-06	692.516275251564	1	
0.0389129638671875	4.2388916015625E-06	692.57731025141	1	
0.041546630859375	4.3548583984375E-06	692.638345251256	1	
0.044073486328125	4.4525146484375E-06	692.699380251102	1	
0.04613037109375	4.55322265625E-06	692.760415250948	1	
0.048748779296875	4.656982421875E-06	692.821450250794	1	
0.05145263671875	4.74853515625E-06	692.88248525064	1	
0.05316162109375	4.840087890625E-06	692.943520250486	1	
0.056243896484375	4.931640625E-06	693.004555250332	1	
0.05828857421875	5.0140380859375E-06	693.065590250178	1	
0.061065673828125	5.0994873046875E-06	693.126625250023	1	
0.06329345703125	5.18798828125E-06	693.187660249869	1	
0.065887451171875	5.267333984375E-06	693.248695249715	1	
0.068389892578125	5.3466796875E-06	693.309730249561	1	
0.071014404296875	5.4290771484375E-06	693.370765249407	1	
0.0732421875	5.5023193359375E-06	693.431800249253	1	
0.075653076171875	5.5755615234375E-06	693.492835249099	1	
0.078094482421875	5.6488037109375E-06	693.553870248945	1	
0.08038330078125	5.731201171875E-06	693.614905248791	1	
0.083099365234375	5.8074951171875E-06	693.675940248637	1	
0.085205078125	5.889892578125E-06	693.736975248483	1	
0.087890625	5.9661865234375E-06	693.798010248328	1	
0.09039306640625	6.0394287109375E-06	693.859045248174	1	
0.0926513671875	6.11572265625E-06	693.92008024802	1	
0.09503173828125	6.18896484375E-06	693.981115247866	1	
0.097900390625	6.2591552734375E-06	694.042150247712	1	
0.099945068359375	6.329345703125E-06	694.103185247558	1	
0.10223388671875	6.40869140625E-06	694.164220247404	1	
0.104766845703125	6.4697265625E-06	694.22525524725	1	
0.107330322265625	6.5399169921875E-06	694.286290247096	1	
0.109893798828125	6.6131591796875E-06	694.347325246942	1	
0.11212158203125	6.6802978515625E-06	694.408360246787	1	
0.11468505859375	6.7474365234375E-06	694.469395246633	1	
0.117156982421875	6.817626953125E-06	694.530430246479	1	
0.1195068359375	6.8817138671875E-06	694.591465246325	1	
0.122039794921875	6.94580078125E-06	694.652500246171	1	
0.12420654296875	7.0159912109375E-06	694.713535246017	1	
0.126495361328125	7.080078125E-06	694.774570245863	1	
0.12921142578125	7.147216796875E-06	694.835605245709	1	
0.131622314453125	7.2235107421875E-06	694.896640245555	1	
0.134033203125	7.2906494140625E-06	694.957675245401	1	
0.136444091796875	7.3577880859375E-06	695.018710245246	1	
0.13873291015625	7.421875E-06	695.079745245092	1	
0.141754150390625	7.4920654296875E-06	695.140780244938	1	
0.143798828125	7.550048828125E-06	695.201815244784	1	
0.146148681640625	7.6141357421875E-06	695.26285024463	1	
0.14874267578125	7.684326171875E-06	695.323885244476	1	
0.150848388671875	7.7392578125E-06	695.384920244322	1	
0.15362548828125	7.8033447265625E-06	695.445955244168	1	
0.155914306640625	7.8704833984375E-06	695.506990244014	1	
0.1583251953125	7.9345703125E-06	695.56802524386	1	
0.161346435546875	8.001708984375E-06	695.629060243705	1	
0.16290283203125	8.06884765625E-06	695.690095243551	1	
0.165802001953125	8.1298828125E-06	695.751130243397	1	
0.167724609375	8.19091796875E-06	695.812165243243	1	
0.170562744140625	8.258056640625E-06	695.873200243089	1	
0.172943115234375	8.331298828125E-06	695.934235242935	1	
0.175384521484375	8.3984375E-06	695.995270242781	1	
0.177947998046875	8.477783203125E-06	696.056305242627	1	
0.18035888671875	8.5540771484375E-06	696.117340242473	1	
0.18267822265625	8.6212158203125E-06	696.178375242319	1	
0.185150146484375	8.697509765625E-06	696.239410242164	1	
0.187744140625	8.770751953125E-06	696.30044524201	1	
0.19012451171875	8.843994140625E-06	696.361480241856	1	
0.1922607421875	8.917236328125E-06	696.422515241702	1	
0.194671630859375	9.0087890625E-06	696.483550241548	1	
0.19732666015625	9.0789794921875E-06	696.544585241394	1	
0.199951171875	9.1644287109375E-06	696.60562024124	1	
0.201812744140625	9.259033203125E-06	696.666655241086	1	
0.20477294921875	9.344482421875E-06	696.727690240932	1	
0.20733642578125	9.43603515625E-06	696.788725240778	1	
0.2095947265625	9.5367431640625E-06	696.849760240623	1	
0.212158203125	9.625244140625E-06	696.910795240469	1	
0.21405029296875	9.7259521484375E-06	696.971830240315	1	
0.217132568359375	9.8388671875E-06	697.032865240161	1	
0.21917724609375	9.9578857421875E-06	697.093900240007	1	
0.221649169921875	1.0076904296875E-05	697.154935239853	1	
0.224212646484375	1.0211181640625E-05	697.215970239699	1	
0.22662353515625	1.03546142578125E-05	697.277005239545	1	
0.22900390625	1.04949951171875E-05	697.338040239391	1	
0.23114013671875	1.0650634765625E-05	697.399075239237	1	
0.233612060546875	1.08123779296875E-05	697.460110239083	1	
0.236358642578125	1.0986328125E-05	697.521145238928	1	
