WE(1).Potential (V)	WE(1).Current (A)	Time (s)	Scan	Column 5 (V/s)
0.0024688720703125	5.126953125E-07	110.527096720946	1	0.25
0.004840087890625	1.34735107421875E-06	110.536862720921	1	
0.007415771484375	2.11334228515625E-06	110.546628720897	1	
0.0099822998046875	2.85186767578125E-06	110.556394720872	1	
0.012127685546875	3.53057861328125E-06	110.566160720847	1	
0.01455078125	4.1259765625E-06	110.575926720823	1	
0.017327880859375	4.815673828125E-06	110.585692720798	1	
0.019378662109375	5.3497314453125E-06	110.595458720773	1	
0.0219482421875	5.95703125E-06	110.605224720749	1	
0.024407958984375	6.5093994140625E-06	110.614990720724	1	
0.026837158203125	7.0709228515625E-06	110.624756720699	1	
0.029522705078125	7.51953125E-06	110.634522720675	1	
0.031732177734375	8.09326171875E-06	110.64428872065	1	
0.03392333984375	8.5357666015625E-06	110.654054720625	1	
0.036236572265625	9.0576171875E-06	110.663820720601	1	
0.039178466796875	9.48486328125E-06	110.673586720576	1	
0.04130859375	9.94873046875E-06	110.683352720551	1	
0.043817138671875	1.03607177734375E-05	110.693118720527	1	
0.0463348388671875	1.087646484375E-05	110.702884720502	1	
0.0488922119140625	1.1212158203125E-05	110.712650720477	1	
0.051361083984375	1.168212890625E-05	110.722416720453	1	
0.05377197265625	1.2060546875E-05	110.732182720428	1	
0.05572509765625	1.24908447265625E-05	110.741948720403	1	
0.058258056640625	1.28570556640625E-05	110.751714720379	1	
0.060882568359375	1.32598876953125E-05	110.761480720354	1	
0.06317138671875	1.3604736328125E-05	110.771246720329	1	
0.06573486328125	1.4019775390625E-05	110.781012720305	1	
0.06805419921875	1.4398193359375E-05	110.79077872028	1	
0.07061767578125	1.470947265625E-05	110.800544720256	1	
0.07305908203125	1.50665283203125E-05	110.810310720231	1	
0.07537841796875	1.54296875E-05	110.820076720206	1	
0.077789306640625	1.5777587890625E-05	110.829842720182	1	
0.08050537109375	1.6131591796875E-05	110.839608720157	1	
0.082489013671875	1.64764404296875E-05	110.849374720132	1	
0.08514404296875	1.6815185546875E-05	110.859140720108	1	
0.08770751953125	1.7181396484375E-05	110.868906720083	1	
0.090179443359375	1.7529296875E-05	110.878672720058	1	
0.092498779296875	1.78375244140625E-05	110.888438720034	1	
0.094818115234375	1.8182373046875E-05	110.898204720009	1	
0.097503662109375	1.85302734375E-05	110.907970719984	1	
0.099853515625	1.885986328125E-05	110.91773671996	1	
0.10205078125	1.9183349609375E-05	110.927502719935	1	
0.104522705078125	1.9500732421875E-05	110.93726871991	1	
0.106842041015625	1.98333740234375E-05	110.947034719886	1	
0.109283447265625	2.01324462890625E-05	110.956800719861	1	
0.11175537109375	2.04833984375E-05	110.966566719836	1	
0.1143798828125	2.081298828125E-05	110.976332719812	1	
0.116790771484375	2.11456298828125E-05	110.986098719787	1	
0.119232177734375	2.14141845703125E-05	110.995864719762	1	
0.121490478515625	2.18017578125E-05	111.005630719738	1	
0.124298095703125	2.20489501953125E-05	111.015396719713	1	
0.126495361328125	2.239990234375E-05	111.025162719688	1	
0.12872314453125	2.26898193359375E-05	111.034928719664	1	
0.130950927734375	2.3028564453125E-05	111.044694719639	1	
0.13409423828125	2.32940673828125E-05	111.054460719614	1	
0.136199951171875	2.36846923828125E-05	111.06422671959	1	
0.138763427734375	2.39532470703125E-05	111.073992719565	1	
0.14105224609375	2.4310302734375E-05	111.08375871954	1	
0.144134521484375	2.45880126953125E-05	111.093524719516	1	
0.1461181640625	2.49176025390625E-05	111.103290719491	1	
0.148284912109375	2.51800537109375E-05	111.113056719467	1	
0.150634765625	2.559814453125E-05	111.122822719442	1	
0.15350341796875	2.58270263671875E-05	111.132588719417	1	
0.15533447265625	2.61810302734375E-05	111.142354719393	1	
0.158111572265625	2.64617919921875E-05	111.152120719368	1	
0.160552978515625	2.68218994140625E-05	111.161886719343	1	
0.162933349609375	2.71240234375E-05	111.171652719319	1	
0.16485595703125	2.74383544921875E-05	111.181418719294	1	
0.16766357421875	2.77099609375E-05	111.191184719269	1	
0.1702880859375	2.80517578125E-05	111.200950719245	1	
0.1727294921875	2.8387451171875E-05	111.21071671922	1	
0.17498779296875	2.8656005859375E-05	111.220482719195	1	
0.177093505859375	2.89459228515625E-05	111.230248719171	1	
0.1798095703125	2.92694091796875E-05	111.240014719146	1	
0.182342529296875	2.9583740234375E-05	111.249780719121	1	
0.18487548828125	2.9888916015625E-05	111.259546719097	1	
0.1871337890625	3.02093505859375E-05	111.269312719072	1	
0.19000244140625	3.05328369140625E-05	111.279078719047	1	
0.192962646484375	3.08746337890625E-05	111.288844719023	1	
0.194976806640625	3.1201171875E-05	111.298610718998	1	
0.1971435546875	3.1488037109375E-05	111.308376718973	1	
0.199737548828125	3.18511962890625E-05	111.318142718949	1	
0.202239990234375	3.2171630859375E-05	111.327908718924	1	
0.204559326171875	3.25408935546875E-05	111.337674718899	1	
0.2071533203125	3.28887939453125E-05	111.347440718875	1	
0.20941162109375	3.32183837890625E-05	111.35720671885	1	
0.21197509765625	3.35662841796875E-05	111.366972718825	1	
0.21405029296875	3.39569091796875E-05	111.376738718801	1	
0.216888427734375	3.4344482421875E-05	111.386504718776	1	
0.219451904296875	3.47076416015625E-05	111.396270718751	1	
0.222137451171875	3.515625E-05	111.406036718727	1	
0.224212646484375	3.54827880859375E-05	111.415802718702	1	
0.226593017578125	3.59893798828125E-05	111.425568718677	1	
0.22906494140625	3.634033203125E-05	111.435334718653	1	
0.231689453125	3.682861328125E-05	111.445100718628	1	
0.233489990234375	3.721923828125E-05	111.454866718604	1	
0.23638916015625	3.77899169921875E-05	111.464632718579	1	
0.238983154296875	3.819580078125E-05	111.474398718554	1	
0.2413330078125	3.8812255859375E-05	111.48416471853	1	
0.243865966796875	3.92913818359375E-05	111.493930718505	1	
0.246063232421875	3.9923095703125E-05	111.50369671848	1	
0.24871826171875	4.0478515625E-05	111.513462718456	1	
0.2510986328125	4.1168212890625E-05	111.523228718431	1	
0.253448486328125	4.16839599609375E-05	111.532994718406	1	
0.2557373046875	4.25750732421875E-05	111.542760718382	1	
0.258270263671875	4.31793212890625E-05	111.552526718357	1	
