WE(1).Potential (V)	WE(1).Current (A)	Time (s)	Scan	Column 5 (V/s)
-1.494140625	1.3201904296875E-06	80.9137837957123	1	0.32
-1.49169921875	1.50390625E-06	80.9214127956931	1	
-1.4886474609375	1.65557861328125E-06	80.9290417956738	1	
-1.4862060546875	1.7730712890625E-06	80.9366707956546	1	
-1.4825439453125	1.85455322265625E-06	80.9442997956353	1	
-1.4813232421875	1.9720458984375E-06	80.951928795616	1	
-1.47857666015625	2.07305908203125E-06	80.9595577955968	1	
-1.47613525390625	2.169189453125E-06	80.9671867955775	1	
-1.474609375	2.2662353515625E-06	80.9748157955582	1	
-1.4715576171875	2.3614501953125E-06	80.982444795539	1	
-1.4691162109375	2.4517822265625E-06	80.9900737955197	1	
-1.4666748046875	2.5286865234375E-06	80.9977027955005	1	
-1.46484375	2.62054443359375E-06	81.0053317954812	1	
-1.4617919921875	2.694091796875E-06	81.0129607954619	1	
-1.4593505859375	2.7850341796875E-06	81.0205897954427	1	
-1.4569091796875	2.87841796875E-06	81.0282187954234	1	
-1.4544677734375	2.957763671875E-06	81.0358477954042	1	
-1.45233154296875	3.04229736328125E-06	81.0434767953849	1	
-1.4501953125	3.118896484375E-06	81.0511057953656	1	
-1.44805908203125	3.1939697265625E-06	81.0587347953464	1	
-1.44439697265625	3.2696533203125E-06	81.0663637953271	1	
-1.4422607421875	3.3331298828125E-06	81.0739927953078	1	
-1.4404296875	3.424072265625E-06	81.0816217952886	1	
-1.43798828125	3.50189208984375E-06	81.0892507952693	1	
-1.435546875	3.5784912109375E-06	81.0968797952501	1	
-1.43310546875	3.64715576171875E-06	81.1045087952308	1	
-1.4306640625	3.72528076171875E-06	81.1121377952115	1	
-1.4276123046875	3.80462646484375E-06	81.1197667951923	1	
-1.42578125	3.88702392578125E-06	81.127395795173	1	
-1.42333984375	3.9556884765625E-06	81.1350247951538	1	
-1.42120361328125	4.03717041015625E-06	81.1426537951345	1	
-1.41876220703125	4.1107177734375E-06	81.1502827951152	1	
-1.4154052734375	4.176025390625E-06	81.157911795096	1	
-1.41357421875	4.2413330078125E-06	81.1655407950767	1	
-1.4111328125	4.30450439453125E-06	81.1731697950574	1	
-1.40869140625	4.3865966796875E-06	81.1807987950382	1	
-1.40625	4.47357177734375E-06	81.1884277950189	1	
-1.40380859375	4.54498291015625E-06	81.1960567949997	1	
-1.4013671875	4.6136474609375E-06	81.2036857949804	1	
-1.39892578125	4.68414306640625E-06	81.2113147949611	1	
-1.3958740234375	4.7564697265625E-06	81.2189437949419	1	
-1.3934326171875	4.822998046875E-06	81.2265727949226	1	
-1.3909912109375	4.88433837890625E-06	81.2342017949034	1	
-1.3885498046875	4.949951171875E-06	81.2418307948841	1	
-1.38671875	5.0201416015625E-06	81.2494597948648	1	
-1.38427734375	5.0872802734375E-06	81.2570887948456	1	
-1.38092041015625	5.1513671875E-06	81.2647177948263	1	
-1.37939453125	5.2276611328125E-06	81.272346794807	1	
-1.376953125	5.2978515625E-06	81.2799757947878	1	
-1.37420654296875	5.377197265625E-06	81.2876047947685	1	
-1.3726806640625	5.4443359375E-06	81.2952337947493	1	
-1.3702392578125	5.52978515625E-06	81.30286279473	1	
-1.3665771484375	5.596923828125E-06	81.3104917947107	1	
-1.36474609375	5.6488037109375E-06	81.3181207946915	1	
-1.36260986328125	5.712890625E-06	81.3257497946722	1	
-1.3592529296875	5.780029296875E-06	81.333378794653	1	
-1.357421875	5.8624267578125E-06	81.3410077946337	1	
-1.353759765625	5.9326171875E-06	81.3486367946144	1	
-1.35223388671875	6.005859375E-06	81.3562657945952	1	
-1.3494873046875	6.0699462890625E-06	81.3638947945759	1	
-1.34765625	6.14013671875E-06	81.3715237945567	1	
-1.3446044921875	6.2042236328125E-06	81.3791527945374	1	
-1.34307861328125	6.2744140625E-06	81.3867817945181	1	
-1.34033203125	6.34765625E-06	81.3944107944989	1	
-1.33758544921875	6.4239501953125E-06	81.4020397944796	1	
-1.3348388671875	6.494140625E-06	81.4096687944603	1	
-1.3330078125	6.55517578125E-06	81.4172977944411	1	
-1.3299560546875	6.6192626953125E-06	81.4249267944218	1	
-1.32781982421875	6.6925048828125E-06	81.4325557944026	1	
-1.32568359375	6.7626953125E-06	81.4401847943833	1	
-1.32354736328125	6.842041015625E-06	81.447813794364	1	
-1.3214111328125	6.903076171875E-06	81.4554427943448	1	
-1.318359375	6.988525390625E-06	81.4630717943255	1	
-1.3165283203125	7.049560546875E-06	81.4707007943063	1	
-1.31378173828125	7.110595703125E-06	81.478329794287	1	
-1.3104248046875	7.1685791015625E-06	81.4859587942677	1	
-1.30859375	7.23876953125E-06	81.4935877942485	1	
-1.30615234375	7.3089599609375E-06	81.5012167942292	1	
-1.3043212890625	7.3883056640625E-06	81.5088457942099	1	
-1.30157470703125	7.4493408203125E-06	81.5164747941907	1	
-1.298828125	7.513427734375E-06	81.5241037941714	1	
-1.29638671875	7.5836181640625E-06	81.5317327941522	1	
-1.2933349609375	7.6416015625E-06	81.5393617941329	1	
-1.29241943359375	7.7178955078125E-06	81.5469907941136	1	
-1.2896728515625	7.7880859375E-06	81.5546197940944	1	
-1.28631591796875	7.8521728515625E-06	81.5622487940751	1	
-1.2847900390625	7.928466796875E-06	81.5698777940559	1	
-1.28173828125	7.9833984375E-06	81.5775067940366	1	
-1.27960205078125	8.0474853515625E-06	81.5851357940173	1	
-1.27685546875	8.111572265625E-06	81.5927647939981	1	
-1.27410888671875	8.1878662109375E-06	81.6003937939788	1	
-1.27197265625	8.251953125E-06	81.6080227939595	1	
-1.26953125	8.3251953125E-06	81.6156517939403	1	
-1.26708984375	8.3984375E-06	81.623280793921	1	
-1.2646484375	8.4564208984375E-06	81.6309097939018	1	
-1.2628173828125	8.5174560546875E-06	81.6385387938825	1	
-1.25885009765625	8.5784912109375E-06	81.6461677938632	1	
-1.2579345703125	8.642578125E-06	81.653796793844	1	
-1.2548828125	8.7066650390625E-06	81.6614257938247	1	
-1.2530517578125	8.770751953125E-06	81.6690547938055	1	
-1.2493896484375	8.85009765625E-06	81.6766837937862	1	
-1.2481689453125	8.9019775390625E-06	81.6843127937669	1	
-1.2451171875	8.97216796875E-06	81.6919417937477	1	
-1.24237060546875	9.039306640625E-06	81.6995707937284	1	
-1.240234375	9.112548828125E-06	81.7071997937092	1	
