nm, A
800,000000, -0,033387
799,000000, -0,037302
798,000000, -0,034228
797,000000, -0,030764
796,000000, -0,035702
795,000000, -0,038141
794,000000, -0,028796
793,000000, -0,032698
792,000000, -0,029998
791,000000, -0,031752
790,000000, -0,030874
789,000000, -0,032583
788,000000, -0,034505
787,000000, -0,034115
786,000000, -0,033783
785,000000, -0,027995
784,000000, -0,029044
783,000000, -0,034906
782,000000, -0,034306
781,000000, -0,033928
780,000000, -0,030714
779,000000, -0,035366
778,000000, -0,032878
777,000000, -0,028751
776,000000, -0,035146
775,000000, -0,032390
774,000000, -0,028462
773,000000, -0,029219
772,000000, -0,023942
771,000000, -0,024389
770,000000, -0,026138
769,000000, -0,025941
768,000000, -0,026512
767,000000, -0,024612
766,000000, -0,026998
765,000000, -0,020098
764,000000, -0,022899
763,000000, -0,028055
762,000000, -0,024482
761,000000, -0,027187
760,000000, -0,023401
759,000000, -0,019616
758,000000, -0,024421
757,000000, -0,023816
756,000000, -0,021751
755,000000, -0,019905
754,000000, -0,024420
753,000000, -0,022188
752,000000, -0,020161
751,000000, -0,017355
750,000000, -0,022320
749,000000, -0,018789
748,000000, -0,019868
747,000000, -0,021858
746,000000, -0,022581
745,000000, -0,023977
744,000000, -0,020866
743,000000, -0,019814
742,000000, -0,013444
741,000000, -0,013004
740,000000, -0,016638
739,000000, -0,017755
738,000000, -0,017189
737,000000, -0,016330
736,000000, -0,016917
735,000000, -0,016276
734,000000, -0,014508
733,000000, -0,013369
732,000000, -0,013111
731,000000, -0,010084
730,000000, -0,011115
729,000000, -0,011952
728,000000, -0,011155
727,000000, -0,009429
726,000000, -0,011342
725,000000, -0,013027
724,000000, -0,014939
723,000000, -0,012097
722,000000, -0,009973
721,000000, -0,010715
720,000000, -0,010617
719,000000, -0,011855
718,000000, -0,014658
717,000000, -0,014509
716,000000, -0,011598
715,000000, -0,011388
714,000000, -0,009963
713,000000, -0,011174
712,000000, -0,010300
711,000000, -0,009914
710,000000, -0,007630
709,000000, -0,009383
708,000000, -0,008964
707,000000, -0,010558
706,000000, -0,013499
705,000000, -0,011901
704,000000, -0,010759
703,000000, -0,009589
702,000000, -0,009977
701,000000, -0,008895
700,000000, -0,008133
699,000000, -0,008628
698,000000, -0,007493
697,000000, -0,007533
696,000000, -0,008486
695,000000, -0,008740
694,000000, -0,008239
693,000000, -0,008064
692,000000, -0,007004
691,000000, -0,008439
690,000000, -0,008250
689,000000, -0,005117
688,000000, -0,005993
687,000000, -0,006149
686,000000, -0,005444
685,000000, -0,007124
684,000000, -0,006690
683,000000, -0,007200
682,000000, -0,005259
681,000000, -0,005461
680,000000, -0,005579
679,000000, -0,007153
678,000000, -0,005407
677,000000, -0,003614
676,000000, -0,005348
675,000000, -0,004757
674,000000, -0,004184
673,000000, -0,005229
672,000000, -0,003109
671,000000, -0,003588
670,000000, -0,003486
669,000000, -0,003535
668,000000, -0,002657
