nm, A
800,000000, 0,002656
799,000000, 0,008308
798,000000, 0,010144
797,000000, 0,001887
796,000000, 0,010861
795,000000, 0,007223
794,000000, 0,005502
793,000000, 0,007968
792,000000, 0,008978
791,000000, 0,003637
790,000000, 0,004997
789,000000, 0,002787
788,000000, 0,010287
787,000000, 0,001200
786,000000, -0,000295
785,000000, 0,001550
784,000000, -0,002589
783,000000, 0,003795
782,000000, 0,003569
781,000000, 0,009339
780,000000, 0,001886
779,000000, 0,006630
778,000000, 0,008198
777,000000, 0,005476
776,000000, 0,008252
775,000000, 0,013414
774,000000, 0,006210
773,000000, 0,008117
772,000000, 0,002945
771,000000, 0,001609
770,000000, 0,009809
769,000000, 0,001142
768,000000, 0,007124
767,000000, 0,003295
766,000000, 0,004546
765,000000, -0,002005
764,000000, 0,001842
763,000000, 0,009124
762,000000, 0,003949
761,000000, 0,003832
760,000000, 0,005091
759,000000, 0,000222
758,000000, 0,001453
757,000000, 0,004098
756,000000, -0,000020
755,000000, -0,000619
754,000000, 0,005959
753,000000, 0,007238
752,000000, 0,003993
751,000000, 0,003478
750,000000, 0,010659
749,000000, 0,007902
748,000000, 0,004056
747,000000, 0,008698
746,000000, 0,008892
745,000000, 0,006166
744,000000, 0,006651
743,000000, 0,005961
742,000000, -0,001292
741,000000, -0,003508
740,000000, 0,006178
739,000000, 0,004436
738,000000, 0,004136
737,000000, 0,005082
736,000000, 0,005517
735,000000, 0,006280
734,000000, 0,005374
733,000000, 0,004731
732,000000, 0,002763
731,000000, 0,002875
730,000000, 0,001552
729,000000, 0,005016
728,000000, 0,002724
727,000000, -0,000657
726,000000, 0,002502
725,000000, 0,003879
724,000000, 0,006786
723,000000, 0,001564
722,000000, 0,001422
721,000000, 0,001883
720,000000, 0,001888
719,000000, 0,006468
718,000000, 0,006715
717,000000, 0,006467
716,000000, 0,003838
715,000000, 0,003611
714,000000, 0,001728
713,000000, 0,002714
712,000000, 0,002199
711,000000, 0,004076
710,000000, 0,002912
709,000000, 0,002689
708,000000, 0,003178
707,000000, 0,005878
706,000000, 0,008472
705,000000, 0,008563
704,000000, 0,006332
703,000000, 0,004064
702,000000, 0,002915
701,000000, 0,004682
700,000000, 0,004113
699,000000, 0,005296
698,000000, 0,004030
697,000000, 0,003449
696,000000, 0,006416
695,000000, 0,007037
694,000000, 0,005299
693,000000, 0,005867
692,000000, 0,004701
691,000000, 0,008661
690,000000, 0,005814
689,000000, 0,002352
688,000000, 0,005143
687,000000, 0,004707
686,000000, 0,004904
685,000000, 0,003954
684,000000, 0,003916
683,000000, 0,006689
682,000000, 0,004295
681,000000, 0,004957
680,000000, 0,005513
679,000000, 0,007263
678,000000, 0,006158
677,000000, 0,004181
676,000000, 0,006471
675,000000, 0,006143
674,000000, 0,005466
673,000000, 0,005168
672,000000, 0,004044
671,000000, 0,005113
670,000000, 0,004827
669,000000, 0,004738
668,000000, 0,004118
667,000000, 0,002452
666,000000, 0,003894
665,000000, 0,002812
664,000000, 0,004144
663,000000, 0,005833
662,000000, 0,006348
661,000000, 0,008206
660,000000, 0,006614
659,000000, 0,006770
658,000000, 0,004868
657,000000, 0,004028
656,000000, 0,005329
655,000000, 0,006179
654,000000, 0,007086
653,000000, 0,005877
652,000000, 0,005197
651,000000, 0,005071
650,000000, 0,005362
649,000000, 0,005666
648,000000, 0,004808
647,000000, 0,006774
646,000000, 0,007806
645,000000, 0,006403
644,000000, 0,004725
643,000000, 0,005514
642,000000, 0,007242
641,000000, 0,008789
640,000000, 0,007963
639,000000, 0,005489
638,000000, 0,006132
637,000000, 0,007615
636,000000, 0,006924
635,000000, 0,006239
634,000000, 0,007336
633,000000, 0,007047
632,000000, 0,006933
631,000000, 0,006239
630,000000, 0,006420
629,000000, 0,007366
628,000000, 0,008049
627,000000, 0,009353
626,000000, 0,008446
625,000000, 0,006884
624,000000, 0,006467
623,000000, 0,007113
622,000000, 0,007929
621,000000, 0,006481
620,000000, 0,005555
619,000000, 0,005941
618,000000, 0,006207
617,000000, 0,006242
616,000000, 0,006559
615,000000, 0,006340
614,000000, 0,007900
613,000000, 0,007811
612,000000, 0,008167
611,000000, 0,008053
610,000000, 0,007334
609,000000, 0,006465
608,000000, 0,006986
607,000000, 0,007320
606,000000, 0,007613
605,000000, 0,008379
604,000000, 0,006210
603,000000, 0,005923
602,000000, 0,006251
601,000000, 0,007749
600,000000, 0,009941
599,000000, 0,009082
598,000000, 0,008676
597,000000, 0,008060
596,000000, 0,008508
595,000000, 0,009433
594,000000, 0,009945
593,000000, 0,009686
592,000000, 0,009827
591,000000, 0,011388
590,000000, 0,011375
589,000000, 0,009131
588,000000, 0,009690
587,000000, 0,010750
586,000000, 0,010234
585,000000, 0,010212
