nm, A
800,000000, 0,001273
799,000000, 0,002803
798,000000, 0,001290
797,000000, 0,000200
796,000000, 0,000441
795,000000, 0,004306
794,000000, -0,005622
793,000000, 0,003726
792,000000, -0,004037
791,000000, 0,006118
790,000000, -0,000512
789,000000, -0,001384
788,000000, 0,002025
787,000000, 0,007153
786,000000, 0,009536
785,000000, 0,001155
784,000000, 0,004339
783,000000, 0,001052
782,000000, 0,005274
781,000000, 0,007053
780,000000, 0,002784
779,000000, 0,010466
778,000000, 0,006270
777,000000, 0,003814
776,000000, 0,009659
775,000000, 0,009315
774,000000, 0,001503
773,000000, 0,004095
772,000000, -0,001518
771,000000, 0,000866
770,000000, 0,003996
769,000000, -0,003718
768,000000, 0,005110
767,000000, 0,004174
766,000000, 0,005775
765,000000, -0,000549
764,000000, 0,001609
763,000000, 0,009405
762,000000, -0,001378
761,000000, 0,003644
760,000000, 0,000754
759,000000, -0,004429
758,000000, 0,002845
757,000000, 0,000290
756,000000, 0,004401
755,000000, -0,001547
754,000000, 0,003218
753,000000, 0,000662
752,000000, -0,001260
751,000000, -0,003393
750,000000, 0,002141
749,000000, 0,000384
748,000000, -0,000822
747,000000, 0,005746
746,000000, 0,003594
745,000000, 0,005497
744,000000, 0,003095
743,000000, 0,004786
742,000000, -0,000229
741,000000, -0,002010
740,000000, 0,001799
739,000000, 0,001602
738,000000, 0,003601
737,000000, 0,005607
736,000000, 0,009628
735,000000, 0,002879
734,000000, 0,002788
733,000000, 0,007194
732,000000, 0,003799
731,000000, 0,000811
730,000000, 0,001462
729,000000, 0,001193
728,000000, 0,002149
727,000000, -0,000560
726,000000, 0,001588
725,000000, 0,001868
724,000000, 0,004878
723,000000, 0,001588
722,000000, -0,000801
721,000000, -0,000795
720,000000, 0,001867
719,000000, 0,004414
718,000000, 0,006923
717,000000, 0,003379
716,000000, 0,002079
715,000000, 0,004057
714,000000, 0,002951
713,000000, 0,004269
712,000000, 0,003070
711,000000, 0,005392
710,000000, -0,000183
709,000000, 0,002243
708,000000, 0,001356
707,000000, 0,003914
706,000000, 0,006717
705,000000, 0,004905
704,000000, 0,005153
703,000000, 0,004054
702,000000, 0,005030
701,000000, 0,004336
700,000000, 0,004865
699,000000, 0,002085
698,000000, 0,001596
697,000000, 0,003041
696,000000, 0,002460
695,000000, 0,003928
694,000000, 0,005380
693,000000, 0,004950
692,000000, 0,002322
691,000000, 0,001938
690,000000, 0,004211
689,000000, 0,003437
688,000000, 0,001864
687,000000, 0,002781
686,000000, 0,004100
685,000000, 0,006973
684,000000, 0,003701
683,000000, 0,004837
682,000000, 0,003972
681,000000, 0,003493
680,000000, 0,005783
679,000000, 0,005834
678,000000, 0,002199
677,000000, 0,001385
676,000000, 0,004948
675,000000, 0,003578
674,000000, 0,001974
673,000000, 0,003912
672,000000, 0,002151
671,000000, 0,003543
670,000000, 0,002709
669,000000, 0,001896
668,000000, 0,000739
667,000000, 0,000525
666,000000, 0,000197
665,000000, 0,000465
664,000000, 0,003409
663,000000, 0,003026
662,000000, 0,003387
661,000000, 0,005057
660,000000, 0,003346
659,000000, 0,003554
658,000000, 0,003827
657,000000, 0,003159
656,000000, 0,002005
655,000000, 0,003456
654,000000, 0,005128
653,000000, 0,003374
652,000000, 0,002814
651,000000, 0,003623
650,000000, 0,004501
649,000000, 0,002720
648,000000, 0,002160
647,000000, 0,004039
646,000000, 0,004181
645,000000, 0,003300
644,000000, 0,002251
643,000000, 0,002906
642,000000, 0,006037
641,000000, 0,006622
640,000000, 0,003527
639,000000, 0,002463
638,000000, 0,002850
637,000000, 0,003205
636,000000, 0,003292
635,000000, 0,003749
634,000000, 0,003842
633,000000, 0,002770
632,000000, 0,003345
631,000000, 0,002081
630,000000, 0,002042
629,000000, 0,004640
628,000000, 0,004431
627,000000, 0,004085
626,000000, 0,004300
625,000000, 0,004020
624,000000, 0,003147
623,000000, 0,004178
622,000000, 0,004808
621,000000, 0,004426
620,000000, 0,002375
619,000000, 0,002402
618,000000, 0,003369
617,000000, 0,002620
616,000000, 0,002504
615,000000, 0,004055
614,000000, 0,005939
613,000000, 0,005004
612,000000, 0,004211
611,000000, 0,003516
610,000000, 0,003647
609,000000, 0,003340
608,000000, 0,004738
607,000000, 0,004151
606,000000, 0,004378
605,000000, 0,003236
604,000000, 0,001183
603,000000, 0,003219
602,000000, 0,002566
601,000000, 0,003762
600,000000, 0,005493
599,000000, 0,003391
598,000000, 0,002006
597,000000, 0,002836
596,000000, 0,004287
595,000000, 0,003884
594,000000, 0,004895
593,000000, 0,005213
592,000000, 0,004096
591,000000, 0,004505
590,000000, 0,004962
589,000000, 0,003300
588,000000, 0,002968
587,000000, 0,002572
586,000000, 0,004096
585,000000, 0,003803
584,000000, 0,003614
583,000000, 0,004690
582,000000, 0,003344
581,000000, 0,003151
580,000000, 0,004749
579,000000, 0,003670
578,000000, 0,004875
577,000000, 0,004470
576,000000, 0,003237
575,000000, 0,004427
574,000000, 0,005228
573,000000, 0,002828
572,000000, 0,002929
571,000000, 0,003752
570,000000, 0,004926
569,000000, 0,005291
568,000000, 0,003918
567,000000, 0,004078
566,000000, 0,005087
565,000000, 0,004478
564,000000, 0,005670
563,000000, 0,005824
562,000000, 0,002742
561,000000, 0,003064
560,000000, 0,005161
559,000000, 0,004109
558,000000, 0,001557
557,000000, 0,003916
556,000000, 0,005126
555,000000, 0,005517
554,000000, 0,004971
553,000000, 0,004514
552,000000, 0,003430
551,000000, 0,003847
550,000000, 0,004182
549,000000, 0,003742
548,000000, 0,005417
547,000000, 0,004159
546,000000, 0,004377
545,000000, 0,005285
544,000000, 0,005235
543,000000, 0,005309
542,000000, 0,004798
541,000000, 0,004688
540,000000, 0,003836
539,000000, 0,004114
538,000000, 0,004514
537,000000, 0,005462
536,000000, 0,006169
535,000000, 0,004444
534,000000, 0,005172
533,000000, 0,004711
532,000000, 0,004375
531,000000, 0,005105
530,000000, 0,005409
529,000000, 0,005952
528,000000, 0,006121
527,000000, 0,005452
526,000000, 0,005859
525,000000, 0,004980
524,000000, 0,006644
523,000000, 0,005695
522,000000, 0,004977
521,000000, 0,007057
520,000000, 0,006190
519,000000, 0,007285
518,000000, 0,008240
517,000000, 0,008096
516,000000, 0,006207
515,000000, 0,008511
514,000000, 0,006946
513,000000, 0,007778
512,000000, 0,008043
511,000000, 0,009198
510,000000, 0,009535
509,000000, 0,008662
508,000000, 0,008879
507,000000, 0,010943
506,000000, 0,011220
505,000000, 0,010083
504,000000, 0,010704
503,000000, 0,010624
502,000000, 0,010938
501,000000, 0,011562
500,000000, 0,012280
499,000000, 0,012142
498,000000, 0,012996
497,000000, 0,012853
496,000000, 0,013271
495,000000, 0,013632
494,000000, 0,014866
493,000000, 0,013356
492,000000, 0,015464
491,000000, 0,013216
490,000000, 0,013058
489,000000, 0,015053
488,000000, 0,016763
487,000000, 0,016434
486,000000, 0,017313
485,000000, 0,014619
484,000000, 0,017882
483,000000, 0,016497
482,000000, 0,016487
481,000000, 0,019092
480,000000, 0,019649
479,000000, 0,018528
478,000000, 0,020240
477,000000, 0,021144
476,000000, 0,020668
475,000000, 0,020142
474,000000, 0,021365
473,000000, 0,021973
472,000000, 0,023692
471,000000, 0,023673
470,000000, 0,023434
469,000000, 0,023672
468,000000, 0,024504
467,000000, 0,024862
466,000000, 0,025743
465,000000, 0,027182
464,000000, 0,026708
463,000000, 0,026220
462,000000, 0,027064
461,000000, 0,026947
460,000000, 0,025796
459,000000, 0,027682
458,000000, 0,028575
457,000000, 0,030356
456,000000, 0,028253
455,000000, 0,028345
454,000000, 0,028451
453,000000, 0,028145
452,000000, 0,027894
451,000000, 0,029038
450,000000, 0,030124
449,000000, 0,029535
448,000000, 0,028006
447,000000, 0,027011
446,000000, 0,029052
445,000000, 0,029486
444,000000, 0,030963
443,000000, 0,034701
442,000000, 0,028926
441,000000, 0,029750
440,000000, 0,031152
439,000000, 0,030531
438,000000, 0,030443
437,000000, 0,031033
436,000000, 0,030258
435,000000, 0,030927
434,000000, 0,029698
433,000000, 0,029536
432,000000, 0,031543
431,000000, 0,032203
430,000000, 0,027897
429,000000, 0,027977
428,000000, 0,029828
427,000000, 0,027844
426,000000, 0,028287
425,000000, 0,029491
424,000000, 0,026107
423,000000, 0,027481
422,000000, 0,029241
421,000000, 0,025151
420,000000, 0,026288
419,000000, 0,026693
418,000000, 0,024368
417,000000, 0,025636
416,000000, 0,027001
415,000000, 0,024565
414,000000, 0,022879
413,000000, 0,023734
412,000000, 0,022472
411,000000, 0,021899
410,000000, 0,023950
409,000000, 0,022223
408,000000, 0,023114
407,000000, 0,019505
406,000000, 0,019859
405,000000, 0,021068
404,000000, 0,019418
403,000000, 0,019538
402,000000, 0,018792
401,000000, 0,018386
400,000000, 0,016714
399,000000, 0,018816
398,000000, 0,018757
397,000000, 0,014934
396,000000, 0,014271
395,000000, 0,015389
394,000000, 0,015228
393,000000, 0,013192
392,000000, 0,013997
391,000000, 0,013603
390,000000, 0,013342
389,000000, 0,013672
388,000000, 0,011836
387,000000, 0,012264
386,000000, 0,015782
385,000000, 0,012548
384,000000, 0,007319
383,000000, 0,007640
382,000000, 0,006865
381,000000, 0,008396
380,000000, 0,008724
379,000000, 0,010080
378,000000, 0,007102
377,000000, 0,005320
376,000000, 0,009383
375,000000, 0,004215
374,000000, 0,001128
373,000000, -0,001651
372,000000, -0,003985
371,000000, 0,002661
370,000000, 0,006528
369,000000, 0,001072
368,000000, 0,003041
367,000000, 0,005162
366,000000, 0,003509
365,000000, 0,004418
364,000000, 0,007451
363,000000, 0,014131
362,000000, 0,019701
361,000000, 0,031370
360,000000, 0,045385
359,000000, 0,056660
358,000000, 0,070525
357,000000, 0,089067
356,000000, 0,112116
355,000000, 0,137197
354,000000, 0,168891
353,000000, 0,196387
352,000000, 0,227143
351,000000, 0,263416
350,000000, 0,296201
349,000000, 0,325624
348,000000, 0,348145
347,000000, 0,376814
346,000000, 0,404805
345,000000, 0,430666
344,000000, 0,447598
343,000000, 0,469181
342,000000, 0,493783
341,000000, 0,514753
340,000000, 0,543527
339,000000, 0,579898
338,000000, 0,613931
337,000000, 0,645873
336,000000, 0,685786
335,000000, 0,727242
334,000000, 0,758119
333,000000, 0,789644
332,000000, 0,818239
331,000000, 0,851642
330,000000, 0,866764
329,000000, 0,880555
328,000000, 0,903121
327,000000, 0,911205
326,000000, 0,925542
325,000000, 0,941773
324,000000, 0,964015
323,000000, 0,966249
322,000000, 0,956336
321,000000, 0,968779
320,000000, 0,974654
319,000000, 0,980289
318,000000, 0,997674
317,000000, 1,005463
316,000000, 1,005162
315,000000, 0,991747
314,000000, 0,986453
313,000000, 0,984837
312,000000, 0,966934
311,000000, 0,954635
310,000000, 0,945145
309,000000, 0,935384
308,000000, 0,918277
307,000000, 0,906352
306,000000, 0,897029
305,000000, 0,875524
304,000000, 0,855387
303,000000, 0,839850
302,000000, 0,842432
301,000000, 0,819610
300,000000, 0,787853
299,000000, 0,772125
298,000000, 0,752393
297,000000, 0,720681
296,000000, 0,683504
295,000000, 0,649885
294,000000, 0,614689
293,000000, 0,566163
292,000000, 0,507000
291,000000, 0,436729
290,000000, 0,355109
289,000000, 0,245494
288,000000, 0,108285
287,000000, -0,055284
286,000000, -0,246353
285,000000, -0,437758
284,000000, -0,604261
283,000000, -0,778824
282,000000, -0,926531
281,000000, -0,963380
280,000000, -0,960905
279,000000, -1,018206
278,000000, -1,106088
277,000000, -1,162404
276,000000, -1,179565
275,000000, -1,260908
274,000000, -1,377660
273,000000, -1,286415
272,000000, -1,223897
271,000000, -1,216665
270,000000, -1,202085
269,000000, -1,158083
268,000000, -1,099204
267,000000, -1,107516
266,000000, -1,102350
265,000000, -1,080105
264,000000, -1,061672
263,000000, -1,053670
262,000000, -1,043661
261,000000, -1,042961
260,000000, -1,050248
259,000000, -1,114341
258,000000, -1,174097
257,000000, -1,203975
256,000000, -1,263657
255,000000, -1,357101
254,000000, -1,494647
253,000000, -1,533220
252,000000, -1,602056
251,000000, -1,851455
250,000000, -1,963965
